iter	MAPE
1498	0.00241542529
1499	0.00241542529
1500	0.00241542529
1501	0.00241542529
1502	0.002415424302
1503	0.002415424302
1504	0.002415424302
1505	0.002415424301
1506	0.002415424301
1507	0.002415424301
1508	0.002415424301
1509	0.002415424301
1510	0.002415424301
1511	0.002415424301
1512	0.002415423358
1513	0.002415423358
1514	0.002415423357
1515	0.002415423357
1516	0.002415423357
1517	0.002415423357
1518	0.002415423356
1519	0.002415423356
1520	0.002415423356
1521	0.002415423356
1522	0.002415423356
1523	0.002415423356
1524	0.002415423356
1525	0.002415423356
1526	0.002415423356
1527	0.002415423356
1528	0.002415423356
1529	0.002415423355
1530	0.002415423355
1531	0.002415423355
1532	0.002415423355
1533	0.002415423355
1534	0.002415423355
1535	0.002415423355
1536	0.002415423355
1537	0.002415423355
1538	0.002415423355
1539	0.002415423355
1540	0.002415423355
1541	0.002415423355
1542	0.002415423355
1543	0.002415423355
1544	0.002415423355
1545	0.002415423355
1546	0.002415423355
1547	0.002415423355
1548	0.002415423355
1549	0.002415423355
1550	0.002415423355
1551	0.002415423355
1552	0.002415423355
1553	0.002415423355
1554	0.002415423354
1555	0.002415423354
1556	0.002415423354
1557	0.002415423354
1558	0.002415423354
1559	0.002415423354
1560	0.002415423354
1561	0.002415423354
1562	0.002415423354
1563	0.002415423354
1564	0.002415423354
1565	0.002415423321
1566	0.002415423321
1567	0.002415423321
1568	0.002415423321
1569	0.002415423321
1570	0.002415423321
1571	0.002415423321
1572	0.002415423321
1573	0.002415423321
1574	0.002415423148
1575	0.00241542311
1576	0.00241542311
1577	0.002415423109
1578	0.002415423108
1579	0.002415423107
1580	0.002415423106
1581	0.002415423106
1582	0.002415423106
1583	0.002415422759
1584	0.002415422759
1585	0.002415422759
1586	0.002415422759
1587	0.002415422759
1588	0.002415422759
1589	0.002415422759
1590	0.002415422758
1591	0.002415422758
1592	0.002415422758
1593	0.002415422758
1594	0.002415422758
1595	0.002415422758
1596	0.002415422758
1597	0.002415422758
1598	0.002415422757
1599	0.002415422757
1600	0.002415422757
1601	0.002415422757
1602	0.002415422757
1603	0.002415422757
1604	0.002415422757
1605	0.002415422753
1606	0.002415422753
1607	0.002415422753
1608	0.002415422753
1609	0.002415422753
1610	0.002415422753
1611	0.002415422753
1612	0.002415422753
1613	0.002415422753
1614	0.002415422752
1615	0.002415422752
1616	0.002415422752
1617	0.002415422752
1618	0.002415422751
1619	0.002415422751
1620	0.002415422751
1621	0.002415422751
1622	0.002415422751
1623	0.002415422749
1624	0.002415422749
1625	0.002415422749
1626	0.002415422749
1627	0.002415422749
1628	0.002415422749
1629	0.002415422749
1630	0.002415422749
1631	0.002415422749
1632	0.002415422749
1633	0.002415422748
1634	0.002415422683
1635	0.002415422683
1636	0.002415422681
1637	0.002415422681
1638	0.002415422681
1639	0.002415422681
1640	0.002415422681
1641	0.002415422681
1642	0.002415422681
1643	0.00241542268
1644	0.00241542268
1645	0.00241542268
1646	0.00241542268
1647	0.00241542268
1648	0.00241542268
1649	0.00241542268
1650	0.00241542268
1651	0.00241542268
1652	0.00241542268
1653	0.00241542268
1654	0.00241542268
1655	0.00241542268
1656	0.00241542268
1657	0.00241542268
1658	0.002415422403
1659	0.002415422402
1660	0.0024154224
1661	0.002415422399
1662	0.002415422397
1663	0.002415422396
1664	0.002415422395
1665	0.002415422395
1666	0.002415422395
1667	0.002415422394
1668	0.002415422393
1669	0.002415422393
1670	0.002415422391
1671	0.002415422391
1672	0.002415422391
1673	0.002415422391
1674	0.00241542239
1675	0.002415422389
1676	0.002415422388
1677	0.002415422387
1678	0.002415422387
1679	0.002415422387
1680	0.002415422387
1681	0.002415422387
1682	0.002415422386
1683	0.002415422386
1684	0.002415422385
1685	0.002415422384
1686	0.002415422384
1687	0.002415422384
1688	0.002415420929
1689	0.002415420929
1690	0.002415420929
1691	0.002415420929
1692	0.002415420929
1693	0.002415420929
1694	0.002415420929
1695	0.002415420929
1696	0.002415420929
1697	0.002415420929
1698	0.002415420929
1699	0.002415420929
1700	0.002415420929
1701	0.002415420928
1702	0.002415420928
1703	0.002415420928
1704	0.002415420928
1705	0.002415420928
1706	0.002415420928
1707	0.002415420928
1708	0.002415420926
1709	0.002415420926
1710	0.002415420926
1711	0.002415420926
1712	0.002415420926
1713	0.002415420926
1714	0.002415420926
1715	0.002415420926
1716	0.002415420926
1717	0.002415420926
1718	0.002415420926
1719	0.002415420924
1720	0.002415420924
1721	0.002415420924
1722	0.002415420924
1723	0.002415420924
1724	0.002415420924
1725	0.002415420924
1726	0.002415420924
1727	0.002415420924
1728	0.002415420924
1729	0.002415420924
1730	0.002415420924
1731	0.002415420924
1732	0.002415420924
1733	0.002415420924
1734	0.002415420924
1735	0.002415420924
1736	0.002415420924
1737	0.002415420924
1738	0.002415420922
1739	0.002415420922
1740	0.002415420921
1741	0.002415420921
1742	0.002415420921
1743	0.002415420921
1744	0.002415420921
1745	0.002415420921
1746	0.002415420921
1747	0.002415420921
1748	0.002415420921
1749	0.002415420921
1750	0.002415420921
1751	0.002415420921
1752	0.002415420921
1753	0.00241542092
1754	0.00241542092
1755	0.00241542092
1756	0.00241542092
1757	0.00241542092
1758	0.002415420823
1759	0.002415420822
1760	0.002415420817
1761	0.002415420811
1762	0.002415420811
1763	0.00241542081
1764	0.00241542081
1765	0.002415420808
1766	0.002415420801
1767	0.002415420801
1768	0.002415420801
1769	0.0024154208
1770	0.002415420799
1771	0.002415420799
1772	0.002415420799
1773	0.002415420798
1774	0.002415420798
1775	0.002415420798
1776	0.002415420798
1777	0.002415420796
1778	0.002415420796
1779	0.002415420796
1780	0.002415420796
1781	0.002415420795
1782	0.002415420795
1783	0.002415420795
1784	0.002415420795
1785	0.002415420793
1786	0.002415420793
1787	0.002415420793
1788	0.002415420792
1789	0.002415420792
1790	0.002415420792
1791	0.002415420792
1792	0.002415420789
1793	0.002415420788
1794	0.002415420788
1795	0.002415420788
1796	0.002415420788
1797	0.002415420788
1798	0.002415420788
1799	0.002415420787
1800	0.002415420787
1801	0.002415420787
1802	0.002415420787
1803	0.002415420786
1804	0.002415420786
1805	0.002415420786
1806	0.002415420786
1807	0.002415420786
1808	0.002415420785
1809	0.002415420785
1810	0.002415420785
1811	0.002415420785
1812	0.002415420785
1813	0.002415420784
1814	0.002415420784
1815	0.002415420784
1816	0.002415420784
1817	0.002415420784
1818	0.002415420782
1819	0.002415420781
1820	0.002415420781
1821	0.002415420781
1822	0.002415420781
1823	0.002415420781
1824	0.00241542078
1825	0.00241542078
1826	0.00241542078
1827	0.002415420778
1828	0.002415420778
1829	0.002415420777
1830	0.002415420641
1831	0.00241542064
1832	0.00241542064
1833	0.00241542064
1834	0.002415420639
1835	0.002415420639
1836	0.002415420639
1837	0.002415420639
1838	0.002415420639
1839	0.002415420639
1840	0.002415420639
1841	0.002415420639
1842	0.002415420639
1843	0.002415420639
1844	0.002415420638
1845	0.002415420638
1846	0.002415420638
1847	0.002415420638
1848	0.002415420638
1849	0.002415420638
1850	0.002415420638
1851	0.002415420638
1852	0.002415420638
1853	0.002415420638
1854	0.002415420638
1855	0.002415420638
1856	0.002415420638
1857	0.002415420638
1858	0.002415420637
1859	0.002415420633
1860	0.002415420633
1861	0.002415420633
1862	0.002415420633
1863	0.002415420353
1864	0.002415420352
1865	0.002415420351
1866	0.002415420349
1867	0.002415420348
1868	0.002415420348
1869	0.002415420348
1870	0.002415420347
1871	0.002415420347
1872	0.002415419593
1873	0.002415419593
1874	0.002415419592
1875	0.002415419592
1876	0.002415419592
1877	0.002415419592
1878	0.002415419591
1879	0.002415419591
1880	0.002415419591
1881	0.002415419591
1882	0.002415419591
1883	0.002415419591
1884	0.002415419589
1885	0.002415419589
1886	0.002415419588
1887	0.002415419588
1888	0.002415419588
1889	0.002415419588
1890	0.002415419588
1891	0.002415419588
1892	0.002415419588
1893	0.002415419588
1894	0.002415419587
1895	0.002415419587
1896	0.002415419587
1897	0.002415419587
1898	0.002415419587
1899	0.002415419587
1900	0.002415419587
1901	0.002415419585
1902	0.002415419585
1903	0.002415419585
1904	0.002415419585
1905	0.002415419582
1906	0.002415419582
1907	0.002415419582
1908	0.002415419582
1909	0.002415419581
1910	0.002415419581
1911	0.002415419581
1912	0.002415419581
1913	0.002415419581
1914	0.002415419581
1915	0.00241541958
1916	0.00241541958
1917	0.00241541958
1918	0.00241541958
1919	0.00241541958
1920	0.00241541958
1921	0.00241541958
1922	0.00241541958
1923	0.00241541958
1924	0.00241541958
1925	0.002415419579
1926	0.002415419578
1927	0.002415419578
1928	0.002415417842
1929	0.002415417838
1930	0.002415417834
1931	0.002415417831
1932	0.002415417831
1933	0.002415417827
1934	0.002415417825
1935	0.002415417822
1936	0.002415417817
1937	0.002415417813
1938	0.002415417813
1939	0.002415417811
1940	0.002415417805
1941	0.002415417802
1942	0.0024154178
1943	0.002415417798
1944	0.002415417796
1945	0.002415417794
1946	0.002415417791
1947	0.002415417791
1948	0.002415417789
1949	0.002415417781
1950	0.002415417781
1951	0.00241541778
1952	0.002415417779
1953	0.002415417779
1954	0.002415417779
1955	0.002415417777
1956	0.002415417777
1957	0.002415417777
1958	0.002415417776
1959	0.002415417775
1960	0.002415417775
1961	0.002415417775
1962	0.002415417775
1963	0.002415417773
1964	0.002415417773
1965	0.002415417773
1966	0.002415417773
1967	0.002415417773
1968	0.002415417772
1969	0.002415417772
1970	0.002415417771
1971	0.002415402044
1972	0.002415402043
1973	0.002415402043
1974	0.002415402042
1975	0.002415401839
1976	0.002415401839
1977	0.002415401839
1978	0.002415401839
1979	0.002415401839
1980	0.002415401835
1981	0.002415401835
1982	0.002415401835
1983	0.002415401834
1984	0.002415401834
1985	0.002415401833
1986	0.002415401833
1987	0.002415401833
1988	0.002415401833
1989	0.002415401833
1990	0.002415401833
1991	0.002415401818
1992	0.002415401803
1993	0.002415401803
1994	0.002415401803
1995	0.002415401803
1996	0.002415401803
1997	0.002415401773
1998	0.002415401773
1999	0.002415401744
